host_is_superhost,bathrooms,beds,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,calculated_host_listings_count,log_price,room_type_Private room,room_type_Shared room,distance_to_cbd
0,1.0,2.0,1,47,91.0,1,50,4.948759890378168,False,False,2.133738364934231
1,1.0,1.0,2,133,99.0,1,1,5.5053315359323625,False,False,46.1673531518613
0,2.0,2.0,4,6,100.0,1,1,5.017279836814924,False,False,1.900862894960961
0,2.0,5.0,2,10,98.0,1,3,5.278114659230517,False,False,6.99658921896651
0,1.0,2.0,1,33,97.0,1,50,4.74493212836325,False,False,0.9224539833047933
0,2.0,3.0,2,59,94.0,1,38,5.521460917862246,False,False,1.9579420841876438
1,1.0,1.0,2,27,98.0,0,1,5.0689042022202315,False,False,4.575887452033637
0,1.0,1.0,1,1,100.0,0,1,4.382026634673881,True,False,0.5841023360833208
1,1.0,1.0,3,16,100.0,0,1,4.61512051684126,False,False,5.6770922169958595
0,1.0,1.0,1,13,97.0,1,10,4.394449154672439,True,False,2.837179159195436
0,2.0,6.0,1,82,87.0,1,26,5.393627546352362,False,False,2.5419486700359064
0,1.0,1.0,3,1,100.0,0,2,5.5053315359323625,False,False,36.025957278358895
1,1.0,3.0,1,16,100.0,1,1,5.087596335232384,False,False,35.202053943451425
1,1.0,2.0,2,60,95.0,1,50,4.61512051684126,False,False,3.4035265051599874
0,1.0,3.0,2,1,100.0,0,1,4.836281906951478,False,False,4.127171229484615
0,2.0,5.0,5,2,100.0,0,1,5.3981627015177525,False,False,19.79375913006928
0,1.0,1.0,2,11,96.0,1,1,3.4965075614664802,True,False,19.987110809873034
0,1.0,1.0,3,17,98.0,0,1,4.61512051684126,False,False,6.765114719578453
0,1.0,1.0,28,1,100.0,0,2,4.624972813284271,False,False,4.061062872748356
0,1.0,2.0,2,9,91.0,0,1,4.969813299576001,False,False,3.3726720574959606
0,1.0,1.0,3,3,73.0,1,1,3.4339872044851463,True,False,12.600105378769333
1,1.0,1.0,1,55,99.0,0,1,4.574710978503383,True,False,3.3572346801126547
1,2.5,5.0,2,23,99.0,0,2,5.19295685089021,False,False,25.17282071611388
0,1.0,2.0,1,20,80.0,1,1,5.017279836814924,False,False,3.7938153307956024
0,1.0,1.0,3,12,89.0,1,1,5.043425116919247,False,False,0.9921661737952536
0,2.5,1.0,4,1,80.0,0,1,4.276666119016055,True,False,4.0106185229524725
0,1.0,1.0,2,2,80.0,0,1,4.574710978503383,True,False,7.373290846048805
1,1.5,1.0,1,32,99.0,0,3,3.8501476017100584,True,False,44.197801597767445
0,1.0,2.0,5,1,100.0,0,1,4.204692619390966,False,False,5.030007919297529
1,1.0,3.0,3,94,97.0,1,4,5.087596335232384,False,False,0.6401002840443545
1,1.0,1.0,1,20,98.0,0,2,3.8501476017100584,True,False,5.545373410486865
0,1.0,1.0,2,1,100.0,1,3,3.8501476017100584,True,False,0.8150582248020432
0,2.0,2.0,2,6,93.0,0,2,4.836281906951478,False,False,8.421871186718683
1,1.0,4.0,1,39,97.0,0,1,4.61512051684126,False,False,20.169999272170877
0,2.5,7.0,5,10,100.0,0,3,4.700480365792417,False,False,36.98856879388577
0,1.0,1.0,2,45,99.0,0,1,4.189654742026425,False,False,7.126814118148008
0,2.0,4.0,4,3,100.0,0,1,5.375278407684165,False,False,11.268382869440842
0,1.0,2.0,2,1,100.0,0,50,5.993961427306569,False,False,1.3235756202164566
0,1.0,2.0,7,4,100.0,0,2,6.2166061010848646,False,False,4.386283288416615
0,1.0,2.0,1,10,84.0,0,5,4.700480365792417,False,False,0.9094707212372204
0,1.0,1.0,1,14,97.0,0,1,4.110873864173311,True,False,14.068982698031533
0,2.0,3.0,1,18,92.0,1,38,5.278114659230517,False,False,0.6803288643474149
0,1.0,3.0,1,1,100.0,1,38,5.25227342804663,False,False,0.6323341277383783
1,1.0,2.0,4,11,100.0,0,1,4.90527477843843,False,False,4.9076671982081255
0,2.0,5.0,2,21,88.0,0,22,5.393627546352362,False,False,3.658733348613494
0,1.0,1.0,2,11,91.0,1,42,4.574710978503383,False,False,0.3923256759100647
0,0.5,2.0,3,7,94.0,0,4,3.713572066704308,True,False,26.167592246049498
0,1.0,1.0,1,49,84.0,1,6,4.7535901911063645,False,False,0.8374326351138891
0,1.0,1.0,1,9,91.0,1,1,3.6888794541139363,True,False,12.72205943469618
0,2.0,2.0,5,2,100.0,1,1,4.836281906951478,False,False,5.7446698248459604
1,1.0,3.0,1,97,99.0,0,1,5.424950017481403,False,False,32.99949920331103
1,1.0,1.0,5,47,98.0,0,1,4.700480365792417,False,False,5.244088294109099
0,1.0,1.0,1,13,94.0,1,2,4.574710978503383,True,False,8.049859569974016
0,1.0,1.0,2,67,94.0,0,1,4.276666119016055,False,False,9.280588398942367
1,1.0,2.0,2,68,95.0,0,1,5.916202062607435,False,False,0.5681379637650668
0,1.0,1.0,3,6,96.0,0,1,4.189654742026425,False,False,4.785766059816564
0,1.0,1.0,1,8,100.0,0,10,4.890349128221754,False,False,2.010930298733284
0,1.0,3.0,1,16,100.0,0,1,4.51085950651685,False,False,21.843848050052472
0,2.0,3.0,1,3,93.0,0,29,5.62040086571715,False,False,35.46477506479128
1,1.0,1.0,4,45,92.0,1,3,4.110873864173311,True,False,1.838296006279309
0,2.0,2.0,3,46,93.0,1,1,4.9344739331306915,False,False,1.9439192426316718
0,1.0,2.0,2,136,94.0,1,2,4.59511985013459,False,False,6.731402896606665
0,1.0,1.0,7,10,94.0,0,5,3.6375861597263857,True,False,5.044662507977281
0,1.5,1.0,2,2,100.0,1,2,4.394449154672439,True,False,6.033721284402252
1,1.0,1.0,2,35,98.0,0,2,3.9318256327243257,True,False,7.56780673177567
0,1.0,3.0,3,2,80.0,0,1,4.394449154672439,False,False,4.987782628998178
1,1.0,2.0,1,13,95.0,1,35,4.852030263919617,False,False,0.8694082624718931
0,2.0,8.0,2,5,85.0,0,6,5.955837369464831,False,False,0.5503538510411722
0,2.0,3.0,5,3,93.0,1,50,4.77912349311153,False,False,0.6708475479739857
0,1.0,1.0,2,2,70.0,0,1,5.3981627015177525,False,False,5.499684347973527
0,2.5,4.0,3,5,96.0,1,14,3.258096538021482,False,True,21.5918583882474
0,1.0,1.0,4,13,94.0,0,1,5.262690188904886,False,False,3.730342579022554
1,1.0,2.0,2,46,96.0,1,1,4.948759890378168,False,False,3.153430881160911
0,1.5,1.0,1,10,88.0,1,2,3.58351893845611,True,False,15.78832393809098
0,2.0,2.0,1,8,100.0,0,2,5.638354669333745,False,False,1.4312862340151573
0,1.0,1.0,1,1,100.0,0,1,4.919980925828125,True,False,19.041705001784695
1,1.5,1.0,2,23,99.0,0,1,4.07753744390572,True,False,4.636490269284264
0,1.0,2.0,1,155,89.0,1,50,4.74493212836325,False,False,0.886606246224384
0,1.0,1.0,1,14,93.0,0,1,4.02535169073515,False,False,1.6703915819722788
1,1.0,1.0,5,42,93.0,0,5,4.61512051684126,False,False,2.032525236151385
1,1.0,2.0,5,1,100.0,1,1,4.948759890378168,False,False,0.3598248478659734
1,1.0,1.0,1,33,99.0,0,1,4.189654742026425,True,False,0.41836690782948743
0,1.0,1.0,2,5,84.0,0,2,5.111987788356544,False,False,2.292729395307496
0,2.5,3.0,2,9,82.0,1,3,5.993961427306569,False,False,1.7757879031664683
0,1.0,1.0,1,24,91.0,0,1,3.9318256327243257,True,False,2.828703917423238
0,1.0,1.0,1,14,87.0,0,2,3.784189633918261,True,False,11.47667107833513
1,1.0,1.0,2,56,95.0,1,1,4.700480365792417,False,False,5.3987400470099
0,1.0,5.0,1,20,95.0,1,12,5.017279836814924,False,False,0.3828943868408011
1,1.0,2.0,1,37,99.0,1,35,4.852030263919617,False,False,1.025054596943816
0,1.0,2.0,3,2,100.0,1,1,4.394449154672439,True,False,2.725208276944134
1,2.0,1.0,1,16,96.0,0,3,3.713572066704308,True,False,11.688383734336618
0,1.0,1.0,3,3,100.0,1,1,4.276666119016055,True,False,0.35691057472018956
0,1.0,1.0,2,8,100.0,0,1,4.61512051684126,True,False,2.1479812048975213
0,0.5,1.0,1,23,95.0,0,1,4.110873864173311,True,False,12.003459681985003
0,2.0,6.0,3,1,100.0,0,9,6.396929655216146,False,False,1.118658176710369
1,1.0,2.0,1,10,96.0,1,1,4.394449154672439,False,False,9.407236636005733
1,1.0,2.0,3,55,97.0,0,2,4.74493212836325,False,False,3.1406152583003952
0,1.0,1.0,3,3,93.0,0,1,4.61512051684126,False,False,8.439116173294064
0,1.0,1.0,1,13,100.0,1,1,3.9318256327243257,True,False,7.947356925121669
0,1.5,2.0,1,200,93.0,1,50,4.74493212836325,False,False,0.940459943602041
0,1.0,1.0,2,47,94.0,0,2,3.8501476017100584,True,False,22.640812039381235
0,1.0,2.0,3,3,87.0,1,1,3.9318256327243257,True,False,3.842671344176552
0,1.0,4.0,4,15,95.0,1,1,4.574710978503383,False,False,12.117400285075952
0,1.0,2.0,6,3,100.0,0,1,4.9344739331306915,False,False,6.0386571540659055
0,1.0,3.0,5,4,90.0,0,1,3.4339872044851463,False,True,1.4753013624638602
0,1.0,1.0,4,1,100.0,1,1,3.8501476017100584,True,False,5.059308489346674
1,1.0,1.0,2,14,97.0,0,1,4.430816798843313,False,False,8.096406993562466
0,2.0,3.0,1,33,90.0,1,19,5.003946305945459,False,False,0.7374594833976919
0,1.5,2.0,2,3,93.0,1,1,4.442651256490317,False,False,13.808718192261829
0,1.0,3.0,1,3,100.0,1,1,4.983606621708336,False,False,1.5375630788633472
0,2.0,4.0,1,8,95.0,1,13,4.77912349311153,True,False,0.8267960972867876
0,1.0,2.0,1,9,100.0,1,1,4.5217885770490405,False,False,5.656652880222447
0,1.0,2.0,1,1,100.0,1,1,3.8918202981106265,True,False,41.0349112031147
0,1.0,1.0,1,6,87.0,1,3,4.23410650459726,True,False,20.077467556557682
0,1.5,2.0,5,1,100.0,0,1,4.553876891600541,False,False,10.24808674308232
0,1.0,1.0,7,7,100.0,0,1,4.51085950651685,True,False,4.938466259629256
0,1.0,1.0,1,5,100.0,1,1,4.189654742026425,True,False,6.079895055238782
0,1.0,1.0,2,10,100.0,1,1,3.9318256327243257,True,False,1.9725333073954376
1,1.0,2.0,1,24,98.0,0,2,3.9318256327243257,True,False,8.662357708782494
1,1.0,1.0,2,26,99.0,1,3,5.111987788356544,False,False,52.225847998570856
0,1.0,1.0,1,1,100.0,0,1,4.127134385045092,True,False,1.8526599756665558
0,1.0,2.0,1,20,93.0,0,2,5.1647859739235145,False,False,35.99467540079453
0,1.5,1.0,2,1,100.0,0,1,3.713572066704308,True,False,9.257906884414748
0,1.0,2.0,3,1,100.0,0,2,4.61512051684126,False,False,6.336777928370041
0,1.0,1.0,1,1,100.0,0,4,5.955837369464831,True,False,63.82671722422224
0,1.0,4.0,1,80,87.0,1,7,5.198497031265826,False,False,0.620572531747658
0,1.0,1.0,2,1,100.0,1,42,4.574710978503383,False,False,0.947133772165689
0,2.0,1.0,1,2,100.0,1,1,4.110873864173311,True,False,1.56761192892577
1,1.0,2.0,3,200,98.0,1,5,5.14166355650266,False,False,1.334559231744269
0,5.0,8.0,1,16,85.0,0,28,6.68586094706836,False,False,21.09503572174498
1,1.0,2.0,2,25,98.0,0,2,4.3694478524670215,False,False,23.15446890080318
1,2.0,6.0,2,6,100.0,1,4,5.707110264748875,False,False,6.931316786579907
0,2.0,3.0,2,1,100.0,0,1,5.25227342804663,False,False,6.574787220252182
0,2.0,3.0,1,42,87.0,1,5,5.1298987149230735,False,False,1.0525052545613505
0,1.0,2.0,1,111,91.0,1,1,4.61512051684126,False,False,1.048213547051263
0,1.0,3.0,2,2,100.0,0,1,5.049856007249537,False,False,0.43980066041826266
1,1.0,1.0,1,25,95.0,0,1,4.248495242049359,True,False,6.888583823594552
0,1.0,1.0,1,1,80.0,1,3,4.276666119016055,True,False,15.937817900183397
0,1.0,2.0,30,5,96.0,0,5,4.9344739331306915,False,False,1.7905795092125132
0,1.0,1.0,2,29,92.0,0,4,4.51085950651685,False,False,4.251930515411167
0,1.0,1.0,1,18,99.0,0,1,4.189654742026425,True,False,8.448986661823241
1,2.0,4.0,2,19,98.0,0,2,5.846438775057725,False,False,1.2618664205328503
1,1.0,1.0,2,21,95.0,0,2,3.9318256327243257,True,False,9.15848951870316
0,1.0,2.0,2,2,80.0,1,38,5.117993812416755,False,False,13.529622335167845
0,1.0,2.0,4,17,90.0,1,1,4.700480365792417,False,False,5.488980491861493
1,1.0,1.0,2,107,97.0,1,1,4.442651256490317,False,False,4.073235033655859
0,1.0,2.0,14,2,100.0,0,1,5.375278407684165,False,False,4.516330885126423
1,3.0,5.0,2,51,97.0,0,1,5.860786223465865,False,False,1.6497596253352267
0,1.0,4.0,6,2,100.0,0,1,4.875197323201151,False,False,7.263172792306104
0,1.0,1.0,1,2,100.0,1,5,6.423246963533519,True,False,0.5590177888012307
1,1.5,1.0,1,11,100.0,0,1,4.499809670330265,True,False,14.01675228425797
0,1.0,2.0,2,1,100.0,0,1,5.638354669333745,False,False,6.222430850937059
0,1.0,2.0,2,1,100.0,0,11,5.017279836814924,False,False,1.8004479608004085
0,1.0,1.0,1,1,100.0,1,1,4.02535169073515,True,False,3.8670587391865685
0,1.0,1.0,2,5,96.0,0,1,4.795790545596741,False,False,2.167992662214911
0,1.0,2.0,2,5,100.0,0,1,5.198497031265826,False,False,5.298515979895724
1,1.0,2.0,3,53,100.0,0,1,4.795790545596741,False,False,1.7582952503953904
0,1.0,1.0,1,99,89.0,0,1,4.394449154672439,False,False,8.625275221529622
0,1.0,1.0,5,2,100.0,0,1,4.795790545596741,False,False,4.240664046639047
0,1.0,1.0,10,4,95.0,1,1,4.867534450455582,False,False,4.779008341329497
0,1.0,1.0,1,2,100.0,1,1,4.634728988229636,True,False,12.88822639271864
0,1.0,1.0,1,10,98.0,0,1,3.8501476017100584,True,False,9.421085644766709
0,1.0,3.0,3,8,95.0,0,23,5.429345628954441,False,False,0.4827107000871079
1,2.0,3.0,3,51,99.0,1,3,6.030685260261263,False,False,2.7431410636642912
0,1.0,1.0,1,14,100.0,1,1,5.14166355650266,True,False,51.63888941001866
0,2.0,6.0,1,30,97.0,1,4,5.529429087511423,False,False,1.3026788499408561
0,2.0,3.0,2,10,94.0,0,3,5.707110264748875,False,False,6.453413819137597
0,2.0,7.0,1,4,80.0,1,1,5.860786223465865,False,False,21.825879966317416
0,1.0,3.0,2,4,70.0,1,1,4.61512051684126,False,False,18.7318893260351
0,1.0,1.0,7,2,100.0,0,1,4.110873864173311,False,False,6.6027673934112885
0,1.0,2.0,1,3,100.0,0,1,4.477336814478207,False,False,3.795882974291143
1,1.0,1.0,1,30,95.0,1,3,4.189654742026425,False,False,0.4475380586337899
0,1.5,1.0,1,200,93.0,1,1,4.330733340286331,True,False,1.4500794202590812
1,2.0,5.0,2,7,100.0,1,2,6.3818160174060985,False,False,54.15483807045186
0,2.0,1.0,2,4,100.0,1,3,3.58351893845611,True,False,34.98271686948471
0,1.0,3.0,7,2,100.0,0,1,5.298317366548036,False,False,41.07147464414166
0,1.0,5.0,1,200,93.0,1,7,4.787491742782046,False,False,1.9710388463918378
1,1.0,1.0,3,8,100.0,0,2,4.394449154672439,True,False,2.774136032688441
0,2.0,1.0,1,21,97.0,0,4,3.6888794541139363,True,False,19.568401970564743
0,1.0,1.0,3,11,95.0,1,4,4.51085950651685,False,False,3.2522269573811746
1,2.0,1.0,1,63,96.0,1,1,4.02535169073515,True,False,9.584549037741663
0,1.0,1.0,2,13,97.0,0,1,4.875197323201151,False,False,4.798764045984893
0,1.5,1.0,1,1,100.0,0,2,3.295836866004329,True,False,22.525834324797163
0,1.0,2.0,2,78,92.0,0,1,4.919980925828125,False,False,0.722986229082471
0,2.0,5.0,2,4,100.0,0,28,5.703782474656201,False,False,0.8055514135547928
1,1.0,1.0,3,162,97.0,1,4,5.25227342804663,False,False,0.37518197041139617
0,2.0,3.0,3,5,100.0,1,1,4.836281906951478,False,False,14.7523025510372
0,1.0,1.0,1,39,87.0,1,1,3.58351893845611,True,False,22.771825619318665
0,1.0,1.0,5,1,100.0,1,50,4.983606621708336,False,False,0.2637472761843025
0,1.0,3.0,1,89,94.0,1,19,4.852030263919617,False,False,0.8076472550802598
1,1.0,2.0,1,14,100.0,1,6,5.099866427824199,False,False,0.7492607936473706
0,1.0,3.0,2,1,100.0,1,1,5.176149732573829,False,False,5.741749564682581
0,2.0,2.0,2,15,96.0,0,1,5.087596335232384,False,False,4.413608157804642
0,1.0,1.0,1,8,95.0,1,31,4.189654742026425,True,False,14.22650998060505
0,1.0,2.0,2,1,100.0,0,1,5.1647859739235145,False,False,9.621707076419485
0,1.5,5.0,6,1,100.0,1,1,5.087596335232384,False,False,4.648952602892394
1,2.0,3.0,1,97,95.0,1,4,5.111987788356544,False,False,0.7284032363793266
0,1.0,1.0,2,2,100.0,0,1,3.8501476017100584,False,True,5.225694489556012
1,1.0,1.0,1,19,100.0,1,1,4.836281906951478,True,False,53.14551879893549
1,1.0,1.0,1,44,99.0,0,2,4.07753744390572,True,False,0.1961266489106136
0,2.0,6.0,1,87,92.0,1,6,5.860786223465865,False,False,0.9757216541541474
0,1.0,1.0,1,8,95.0,0,1,4.382026634673881,True,False,13.338784385127166
0,1.5,1.0,1,21,85.0,1,3,3.713572066704308,True,False,12.677399557167192
0,1.0,2.0,1,2,50.0,0,2,5.25227342804663,False,False,3.2640852115869685
0,1.0,1.0,1,4,90.0,0,1,4.61512051684126,False,False,0.5718420877011767
0,1.0,3.0,7,10,98.0,1,17,5.231108616854587,False,False,2.7608632704272855
0,1.0,1.0,3,1,100.0,0,1,5.19295685089021,True,False,1.8328718428384632
0,1.0,1.0,2,19,97.0,0,5,4.110873864173311,True,False,10.217516698211098
1,1.0,2.0,2,38,99.0,1,1,4.61512051684126,False,False,0.8905156960870104
0,1.0,3.0,7,44,89.0,1,2,4.836281906951478,False,False,6.839187115976771
0,1.0,1.0,1,1,80.0,0,6,4.394449154672439,False,True,0.42942882431852214
0,1.0,3.0,1,8,70.0,0,1,4.61512051684126,True,False,3.0094925316641685
0,1.0,1.0,1,42,92.0,1,1,3.6888794541139363,True,False,22.2304499434059
0,2.0,1.0,1,5,92.0,1,1,3.7612001156935624,False,True,1.2708451357400605
1,3.0,1.0,4,3,93.0,1,9,3.8501476017100584,True,False,5.867511607202772
0,1.0,1.0,1,7,100.0,0,1,4.61512051684126,False,False,6.0419611397538775
0,1.0,1.0,2,1,60.0,0,1,4.700480365792417,False,False,2.4044892117204304
0,1.0,2.0,1,1,100.0,0,4,4.02535169073515,True,False,16.28611868468416
0,1.0,1.0,1,2,90.0,1,4,5.017279836814924,False,False,1.6843677527620837
0,1.0,1.0,1,2,90.0,0,1,5.298317366548036,False,False,1.1751460621843648
1,1.0,1.0,1,19,94.0,1,11,4.983606621708336,False,False,1.507493753513129
0,1.0,1.0,1,22,94.0,1,1,3.6375861597263857,True,False,17.289478153758992
0,1.5,1.0,2,19,93.0,0,3,3.9318256327243257,True,False,6.494180266526304
0,1.0,1.0,7,1,100.0,1,3,2.995732273553991,True,False,15.625839375226992
0,2.0,2.0,2,13,96.0,1,2,5.298317366548036,False,False,1.601901217949691
0,1.0,1.0,4,7,97.0,0,1,4.143134726391533,False,False,11.228980038287407
1,2.5,4.0,2,31,99.0,0,1,5.4638318050256105,False,False,52.7799037053356
0,2.0,4.0,2,2,100.0,0,5,5.4638318050256105,False,False,1.6412520169744946
0,2.0,4.0,7,1,80.0,0,1,6.364750756851911,False,False,3.6235750203283517
1,1.0,2.0,1,56,96.0,0,1,4.394449154672439,True,False,0.9053920172594763
1,2.0,2.0,2,82,96.0,0,34,5.37989735354046,False,False,1.3021380898459816
0,1.0,2.0,2,21,93.0,0,1,4.442651256490317,False,False,28.492822621659617
0,1.0,1.0,3,34,92.0,1,5,3.8501476017100584,True,False,24.202398244732173
0,1.0,1.0,2,10,89.0,0,2,4.718498871295094,False,False,3.0859236485701675
0,1.0,1.0,1,4,85.0,1,8,4.727387818712341,False,False,4.476731980870913
0,1.0,2.0,1,4,100.0,0,2,4.983606621708336,False,False,1.5018662618541059
0,1.0,1.0,1,18,93.0,1,15,4.61512051684126,False,False,0.509673952094825
0,1.0,1.0,1,3,93.0,0,2,4.394449154672439,True,False,13.908817415085272
0,1.0,1.0,2,36,91.0,0,2,3.58351893845611,True,False,14.343303348697855
0,2.0,4.0,2,6,96.0,1,1,4.330733340286331,False,False,17.556498331648204
0,3.0,8.0,1,2,50.0,1,2,5.241747015059643,False,False,19.858574387909442
0,2.0,1.0,3,1,60.0,1,2,4.394449154672439,True,False,4.035166702939098
1,1.0,1.0,3,18,100.0,0,1,3.9318256327243257,True,False,14.865598622440325
0,1.0,6.0,1,28,88.0,1,7,4.852030263919617,False,False,0.8568454956493073
0,1.0,1.0,1,56,98.0,0,6,4.499809670330265,True,False,1.6212291661923104
0,1.0,1.0,3,2,100.0,0,1,4.442651256490317,False,False,11.660298731218486
0,1.0,1.0,2,3,100.0,0,1,3.6888794541139363,True,False,7.138343593454615
0,1.0,1.0,2,1,100.0,0,1,3.8501476017100584,True,False,4.494987482824375
0,1.0,3.0,2,18,98.0,1,4,5.176149732573829,False,False,0.5830265876877109
0,2.0,2.0,2,21,92.0,1,9,4.61512051684126,False,False,3.8983892757350085
0,1.0,1.0,1,14,97.0,1,30,4.795790545596741,False,False,11.064018482742009
1,1.0,1.0,5,9,100.0,0,3,4.700480365792417,False,False,4.788090127372757
0,1.5,1.0,1,55,89.0,0,2,3.295836866004329,False,True,5.654069238732876
0,1.0,1.0,4,22,99.0,0,1,5.087596335232384,False,False,1.1131707220372018
0,2.0,6.0,3,7,100.0,1,1,6.675823221634848,False,False,2.8206271032291226
0,1.0,3.0,1,9,98.0,0,2,5.707110264748875,False,False,70.80424734390533
0,2.0,3.0,4,4,95.0,0,1,5.529429087511423,False,False,12.419638474734331
0,2.0,5.0,5,1,100.0,0,1,6.480044561926653,False,False,10.128078965209482
1,1.0,1.0,3,15,99.0,1,1,4.499809670330265,False,False,12.015069307142353
0,1.0,2.0,2,7,77.0,1,1,4.795790545596741,False,False,11.071602474251055
0,1.0,1.0,1,99,96.0,1,22,5.25227342804663,False,False,0.6755951175965387
0,1.0,1.0,1,5,96.0,1,16,4.948759890378168,False,False,0.6138544672927574
0,1.0,1.0,15,3,90.0,0,3,3.4339872044851463,True,False,33.23883620924625
0,1.0,2.0,1,19,94.0,1,10,4.787491742782046,False,False,0.8520694319207228
1,1.0,2.0,2,120,97.0,1,34,5.099866427824199,False,False,0.722255112523438
0,1.0,2.0,2,8,100.0,1,12,4.867534450455582,False,False,0.868529198129776
0,2.0,5.0,1,93,95.0,1,19,5.598421958998375,False,False,0.7460850426111416
0,1.0,2.0,7,2,100.0,0,1,5.521460917862246,False,False,10.591527811120285
1,1.0,1.0,28,108,97.0,0,1,4.499809670330265,False,False,5.074684519199942
0,1.0,1.0,1,8,95.0,1,1,4.02535169073515,True,False,7.815268539556561
0,1.0,1.0,15,1,80.0,0,2,4.330733340286331,False,False,6.528957727551546
0,1.0,1.0,2,6,100.0,0,1,4.499809670330265,True,False,4.09466574548436
0,1.0,2.0,7,1,100.0,0,1,4.919980925828125,False,False,10.035812658730839
0,1.0,4.0,7,11,96.0,1,1,5.66988092298052,False,False,7.810312755472966
1,1.0,1.0,1,1,100.0,1,38,6.396929655216146,False,False,0.6829290876541065
0,1.0,1.0,1,35,93.0,0,5,3.713572066704308,True,False,0.7153569393165344
0,1.0,2.0,3,7,97.0,0,1,5.707110264748875,False,False,4.609044682456629
0,1.0,1.0,1,8,93.0,0,3,4.204692619390966,True,False,32.32614003701051
0,1.0,1.0,5,93,97.0,0,1,4.9344739331306915,False,False,2.339016015915976
0,2.0,3.0,1,55,92.0,1,22,5.278114659230517,False,False,0.7804306373046324
0,2.0,2.0,3,39,88.0,0,1,5.298317366548036,False,False,3.944485388739102
0,2.0,3.0,1,6,97.0,1,4,5.1298987149230735,False,False,0.8148794221746472
0,1.0,1.0,1,17,93.0,1,2,4.330733340286331,True,False,0.7387929831402578
0,1.0,1.0,1,1,100.0,1,1,4.110873864173311,False,False,2.0751292974320856
0,1.0,1.0,1,1,100.0,0,1,4.836281906951478,True,False,23.304097750702766
0,1.0,1.0,2,6,100.0,0,1,4.61512051684126,False,False,6.716631301684054
1,1.0,1.0,1,175,96.0,1,1,4.700480365792417,False,False,0.8097423211674876
0,1.0,1.0,3,3,90.0,0,1,3.258096538021482,True,False,36.98130792341002
0,1.0,1.0,1,17,99.0,0,1,3.8501476017100584,False,False,22.598067195531993
1,1.5,1.0,2,56,98.0,0,2,4.189654742026425,True,False,13.692948693019241
0,2.0,3.0,1,3,100.0,0,2,4.51085950651685,True,False,8.963545357781335
0,1.0,1.0,2,26,74.0,1,19,4.394449154672439,True,False,2.6607844685445294
1,1.0,2.0,2,15,99.0,1,5,4.204692619390966,False,False,1.2506984875371367
0,1.5,1.0,2,11,98.0,0,1,5.602118820879701,False,False,36.890079841672026
0,1.0,3.0,1,72,91.0,0,31,5.135798437050262,False,False,0.6264754241122052
1,1.0,1.0,1,1,100.0,1,41,4.867534450455582,False,False,0.5739177606678945
0,2.0,3.0,1,3,93.0,1,10,4.276666119016055,True,False,12.651174543254792
0,1.0,3.0,1,8,98.0,1,50,4.90527477843843,False,False,0.7066737049604446
0,1.0,1.0,1,11,100.0,0,1,4.276666119016055,True,False,15.165308389866137
1,2.0,2.0,3,30,98.0,0,1,5.707110264748875,False,False,4.932634209913253
0,1.0,1.0,1,3,100.0,0,1,5.298317366548036,True,False,4.903097222332662
1,2.0,3.0,1,43,96.0,0,5,5.087596335232384,False,False,0.5833371267754487
0,1.0,2.0,5,8,93.0,1,50,4.795790545596741,False,False,0.8252333783851453
0,2.0,3.0,1,8,93.0,1,7,5.993961427306569,False,False,2.1221199709635052
0,1.0,1.0,1,10,96.0,1,1,3.784189633918261,True,False,3.832171821522795
1,1.0,2.0,3,53,98.0,1,1,4.700480365792417,False,False,4.1028953493864595
1,1.0,2.0,2,19,97.0,1,7,4.983606621708336,False,False,1.516104130860478
1,1.0,1.0,4,24,90.0,0,5,4.700480365792417,False,False,2.1779001923965713
0,2.0,2.0,4,1,100.0,0,1,6.111467339502679,False,False,3.000018010389992
0,1.0,1.0,1,11,87.0,1,1,4.110873864173311,True,False,9.74524929636764
0,1.0,1.0,2,5,92.0,1,1,4.394449154672439,False,False,6.733404762150165
0,3.0,8.0,2,2,90.0,0,3,6.55250788703459,False,False,44.75714104224161
0,1.0,1.0,4,6,97.0,0,1,4.394449154672439,False,False,1.8220767980519943
0,1.0,2.0,7,12,97.0,1,2,4.836281906951478,False,False,6.590115869366756
0,2.0,1.0,7,1,100.0,1,3,3.713572066704308,True,False,40.49285428915683
0,1.0,1.0,5,10,100.0,0,2,3.9889840465642745,True,False,1.214797183476769
1,1.0,2.0,2,37,100.0,0,1,5.707110264748875,False,False,0.7191421483603089
0,1.0,1.0,1,8,85.0,0,5,3.4339872044851463,True,False,11.121967726975257
0,1.0,1.0,3,48,98.0,1,2,5.087596335232384,False,False,1.9447600975262027
0,1.0,1.0,2,45,96.0,1,1,4.394449154672439,True,False,0.9585981113848084
0,2.0,2.0,7,24,91.0,0,1,5.707110264748875,False,False,3.2556455345761623
1,1.0,5.0,4,26,99.0,0,2,5.288267030694535,False,False,2.325318463707214
1,1.0,3.0,1,57,96.0,0,2,5.198497031265826,False,False,38.10131529147097
1,1.0,1.0,1,15,100.0,1,1,4.290459441148391,True,False,3.825859901733023
1,2.0,3.0,1,38,95.0,1,1,5.049856007249537,False,False,8.058299916932738
0,1.0,2.0,2,63,98.0,0,1,5.198497031265826,False,False,39.089119223766474
0,1.0,1.0,2,8,97.0,0,2,3.8501476017100584,True,False,5.760910029043266
